"","subjectRef","activity","domain","system","device","jerk","magnitude","axis","stats","average"
"10502",27,"WALKING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.550392604912281
"10503",27,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.345482736842105
"10504",27,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.346610413333333
"10505",27,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.194767362438596
"10506",27,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.0655179027631579
"10507",27,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.382617091578947
"10508",27,"WALKING","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.417957993859649
"10509",27,"WALKING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.259934013157895
"10510",27,"WALKING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.279732022017544
"10511",27,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.498017935263158
"10512",27,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.642349125614035
"10513",27,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.534724231403509
"10514",27,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.530943838421053
"10515",27,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.318182379824561
"10516",27,"WALKING","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.297847512280702
"10517",27,"WALKING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.519451704035088
"10518",27,"WALKING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.546888146491228
"10519",27,"WALKING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.623288199649123
"10520",27,"WALKING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.639242384210526
"10521",27,"WALKING","time","Body","accelerometer","FALSE","FALSE","X","mean",0.276849485438596
"10522",27,"WALKING","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.348475560526316
"10523",27,"WALKING","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0166478783221912
"10524",27,"WALKING","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.187301214964912
"10525",27,"WALKING","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.112822289263158
"10526",27,"WALKING","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.297318273508772
"10527",27,"WALKING","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.238853875263158
"10528",27,"WALKING","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.407355787017544
"10529",27,"WALKING","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0684331971807018
"10530",27,"WALKING","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.316184021578947
"10531",27,"WALKING","time","Body","accelerometer","TRUE","FALSE","Y","mean",0.00161230290877193
"10532",27,"WALKING","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.104090459225439
"10533",27,"WALKING","time","Body","accelerometer","TRUE","FALSE","Z","mean",-0.020752327245614
"10534",27,"WALKING","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.401188539824561
"10535",27,"WALKING","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.230500549298246
"10536",27,"WALKING","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.266138940350877
"10537",27,"WALKING","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.08558835714
"10538",27,"WALKING","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.606860248596491
"10539",27,"WALKING","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.0365348163649123
"10540",27,"WALKING","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.529865057894737
"10541",27,"WALKING","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.118267750196491
"10542",27,"WALKING","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.250120409298246
"10543",27,"WALKING","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.396638753684211
"10544",27,"WALKING","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.482452355789474
"10545",27,"WALKING","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0786163508824035
"10546",27,"WALKING","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.523256879298246
"10547",27,"WALKING","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0476974404561403
"10548",27,"WALKING","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.634105502807017
"10549",27,"WALKING","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0650247552701754
"10550",27,"WALKING","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.426346962631579
"10551",27,"WALKING","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.562587199473684
"10552",27,"WALKING","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.618718628596491
"10553",27,"WALKING","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.944759287368421
"10554",27,"WALKING","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.979866136842105
"10555",27,"WALKING","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.187497034561404
"10556",27,"WALKING","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.973792999824561
"10557",27,"WALKING","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.126210937305263
"10558",27,"WALKING","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.956593490526316
"10559",27,"WALKING","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.238853875263158
"10560",27,"WALKING","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.407355787017544
"10561",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","mean",0.0829831545090909
"10562",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",0.194912716568182
"10563",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0626729573068182
"10564",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.17564706475
"10565",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.241600361090909
"10566",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.303090701863636
"10567",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",0.149816459227273
"10568",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.071212004425
"10569",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.0437826262613636
"10570",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.0522811342045455
"10571",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.170975270611364
"10572",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.163243978431818
"10573",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.343626396295455
"10574",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.474755492045455
"10575",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",0.010857564025
"10576",27,"WALKING_DOWNSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.113625944990909
"10577",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.2966286115
"10578",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.390968436431818
"10579",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.402132810611364
"10580",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.543033246590909
"10581",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.144904904113636
"10582",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.367816046590909
"10583",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.359113724772727
"10584",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.397984195568182
"10585",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.46777776875
"10586",27,"WALKING_DOWNSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.502831373477273
"10587",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","mean",0.2975441875
"10588",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",0.167407531090909
"10589",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0135564467159091
"10590",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.0979710029522727
"10591",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.112837694688636
"10592",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.240040783340909
"10593",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",0.108071382861364
"10594",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",0.121176277863636
"10595",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0936273220295455
"10596",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.00358338882727273
"10597",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","mean",0.0159869469363636
"10598",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.138528104113636
"10599",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","mean",-0.00985034750909091
"10600",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.409310918409091
"10601",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.115421210625
"10602",27,"WALKING_DOWNSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.0386367422818182
"10603",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.159826551905227
"10604",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.363722908386364
"10605",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.0163131590545455
"10606",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.481813367954545
"10607",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.152695027609091
"10608",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.257846157386364
"10609",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.164783206536364
"10610",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.307952089840909
"10611",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0515814754272727
"10612",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.493837613409091
"10613",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0642023574227273
"10614",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.459459295681818
"10615",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0621043700545455
"10616",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.307268262272727
"10617",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.440546586136364
"10618",27,"WALKING_DOWNSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.465807533547727
"10619",27,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.931380178636364
"10620",27,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.946975165
"10621",27,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.166938774772727
"10622",27,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.934963993181818
"10623",27,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.140047614122727
"10624",27,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.920921521590909
"10625",27,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",0.108071382861364
"10626",27,"WALKING_DOWNSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",0.121176277863636
"10627",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.417607401176471
"10628",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.253504065686275
"10629",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.249688517843137
"10630",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.0794059822941176
"10631",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.418886395098039
"10632",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.197338870980392
"10633",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.393928937058824
"10634",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.468707734509804
"10635",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.50311385627451
"10636",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.47892337254902
"10637",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.44246561254902
"10638",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.450116431176471
"10639",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.608544241568627
"10640",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.657139420784314
"10641",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.460770277843137
"10642",27,"WALKING_UPSTAIRS","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.473011558823529
"10643",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.544369229411765
"10644",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.574254281745098
"10645",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.594092579607843
"10646",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.587869474313725
"10647",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.400528455490196
"10648",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.183508696647059
"10649",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.607667730196078
"10650",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.523335975411765
"10651",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.71917980372549
"10652",27,"WALKING_UPSTAIRS","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.751714312941177
"10653",27,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","mean",0.265770253921569
"10654",27,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.295439547254902
"10655",27,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0200953324078431
"10656",27,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.0950104077
"10657",27,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.123530438196078
"10658",27,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.23070787672549
"10659",27,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.160589355980392
"10660",27,"WALKING_UPSTAIRS","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.37994878627451
"10661",27,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0734763532039216
"10662",27,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.468066189411765
"10663",27,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","mean",-0.0140229374470588
"10664",27,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.426833499411765
"10665",27,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","mean",0.0067467910745098
"10666",27,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.633722935098039
"10667",27,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.479067422156863
"10668",27,"WALKING_UPSTAIRS","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.464610567058824
"10669",27,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.0940344886803922
"10670",27,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.562461004705882
"10671",27,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","mean",0.00212499391686275
"10672",27,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.587966800588235
"10673",27,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.140129855776471
"10674",27,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.169960785215686
"10675",27,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.286145719598039
"10676",27,"WALKING_UPSTAIRS","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.501775426447059
"10677",27,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.0937518711117647
"10678",27,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.695774947647059
"10679",27,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.0509235220237255
"10680",27,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.711148438235294
"10681",27,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.0629013722509804
"10682",27,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.676876469411765
"10683",27,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.699895090784314
"10684",27,"WALKING_UPSTAIRS","time","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.724671165490196
"10685",27,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","mean",0.868000278627451
"10686",27,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","X","standardDeviation",-0.956433874705882
"10687",27,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","mean",-0.229278659607843
"10688",27,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.947713378627451
"10689",27,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","mean",-0.294642640196078
"10690",27,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.926675381176471
"10691",27,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","mean",-0.160589355980392
"10692",27,"WALKING_UPSTAIRS","time","gravity","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.37994878627451
"10693",28,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","X","mean",-0.9739308675
"10694",28,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.967324863875
"10695",28,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Y","mean",-0.958436369
"10696",28,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.94200397775
"10697",28,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Z","mean",-0.961115672375
"10698",28,"LAYING","frequency","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.956770904875
"10699",28,"LAYING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.961035587625
"10700",28,"LAYING","frequency","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.95756401875
"10701",28,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","X","mean",-0.980013419
"10702",28,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.98220590125
"10703",28,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Y","mean",-0.978094827375
"10704",28,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.981117467
"10705",28,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Z","mean",-0.970251565375
"10706",28,"LAYING","frequency","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.974530843125
"10707",28,"LAYING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.9734362485
"10708",28,"LAYING","frequency","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.972336128625
"10709",28,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","X","mean",-0.946804234625
"10710",28,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.958092114
"10711",28,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Y","mean",-0.9658244555
"10712",28,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.957552988125
"10713",28,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Z","mean",-0.961164844875
"10714",28,"LAYING","frequency","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.966312024
"10715",28,"LAYING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.944218369375
"10716",28,"LAYING","frequency","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.931675004125
"10717",28,"LAYING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.971830582375
"10718",28,"LAYING","frequency","Body","gyroscope","TRUE","TRUE","FALSE","standardDeviation",-0.96931982125
"10719",28,"LAYING","time","Body","accelerometer","FALSE","FALSE","X","mean",0.2759134825
"10720",28,"LAYING","time","Body","accelerometer","FALSE","FALSE","X","standardDeviation",-0.9688882955
"10721",28,"LAYING","time","Body","accelerometer","FALSE","FALSE","Y","mean",-0.0167537858225
"10722",28,"LAYING","time","Body","accelerometer","FALSE","FALSE","Y","standardDeviation",-0.945386780375
"10723",28,"LAYING","time","Body","accelerometer","FALSE","FALSE","Z","mean",-0.1083448529625
"10724",28,"LAYING","time","Body","accelerometer","FALSE","FALSE","Z","standardDeviation",-0.956450342875
"10725",28,"LAYING","time","Body","accelerometer","FALSE","TRUE","FALSE","mean",-0.95811223025
"10726",28,"LAYING","time","Body","accelerometer","FALSE","TRUE","FALSE","standardDeviation",-0.9545740295
"10727",28,"LAYING","time","Body","accelerometer","TRUE","FALSE","X","mean",0.0780770644
"10728",28,"LAYING","time","Body","accelerometer","TRUE","FALSE","X","standardDeviation",-0.9801647165
"10729",28,"LAYING","time","Body","accelerometer","TRUE","FALSE","Y","mean",0.005939923320625
"10730",28,"LAYING","time","Body","accelerometer","TRUE","FALSE","Y","standardDeviation",-0.97867953975
"10731",28,"LAYING","time","Body","accelerometer","TRUE","FALSE","Z","mean",0.006009719386425
"10732",28,"LAYING","time","Body","accelerometer","TRUE","FALSE","Z","standardDeviation",-0.973071655875
"10733",28,"LAYING","time","Body","accelerometer","TRUE","TRUE","FALSE","mean",-0.978455341875
"10734",28,"LAYING","time","Body","accelerometer","TRUE","TRUE","FALSE","standardDeviation",-0.973312647875
"10735",28,"LAYING","time","Body","gyroscope","FALSE","FALSE","X","mean",-0.017367705735
"10736",28,"LAYING","time","Body","gyroscope","FALSE","FALSE","X","standardDeviation",-0.95516227975
"10737",28,"LAYING","time","Body","gyroscope","FALSE","FALSE","Y","mean",-0.097448733725
"10738",28,"LAYING","time","Body","gyroscope","FALSE","FALSE","Y","standardDeviation",-0.960057463625
"10739",28,"LAYING","time","Body","gyroscope","FALSE","FALSE","Z","mean",0.09357912315
"10740",28,"LAYING","time","Body","gyroscope","FALSE","FALSE","Z","standardDeviation",-0.96237491175
"10741",28,"LAYING","time","Body","gyroscope","FALSE","TRUE","FALSE","mean",-0.93710692125
"10742",28,"LAYING","time","Body","gyroscope","FALSE","TRUE","FALSE","standardDeviation",-0.928940913375
"10743",28,"LAYING","time","Body","gyroscope","TRUE","FALSE","X","mean",-0.1045116270375
"10744",28,"LAYING","time","Body","gyroscope","TRUE","FALSE","X","standardDeviation",-0.9608029485
"10745",28,"LAYING","time","Body","gyroscope","TRUE","FALSE","Y","mean",-0.03560100499625
"10746",28,"LAYING","time","Body","gyroscope","TRUE","FALSE","Y","standardDeviation",-0.98039978225
"10747",28,"LAYING","time","Body","gyroscope","TRUE","FALSE","Z","mean",-0.05345019146375
"10748",28,"LAYING","time","Body","gyroscope","TRUE","FALSE","Z","standardDeviation",-0.981418916
"10749",28,"LAYING","time","Body","gyroscope","TRUE","TRUE","FALSE","mean",-0.978220270625
